    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time, bucket_cmp, bucket_swaps, bucket_time, heap_cmp, heap_swaps, heap_time
  946,        221884,          220950,            246,      8179,        4010,         73,        946,          946,        5243,    15858,       8569,       109
  947,        222388,          221453,            267,      8183,        4011,         80,        947,          947,        4161,    15899,       8593,       217
  948,        223130,          222194,           2659,      8173,        4029,         87,        948,          948,       23304,    15920,       8608,        94
  949,        223819,          222882,            249,      8181,        4029,         76,        949,          949,        5788,    15903,       8585,        75
  950,        224189,          223251,            251,      8193,        4032,         77,        950,          950,        8680,    15944,       8605,       896
  951,        224524,          223585,            250,      8225,        4026,         77,        951,          951,        3387,    15956,       8626,        72
  952,        225397,          224457,            251,      8236,        4038,         82,        952,          952,        4877,    15982,       8628,        89
  953,        225812,          224871,            250,      8242,        4065,         75,        953,          953,        2127,    15972,       8616,        73
  954,        226517,          225575,            252,      8244,        4061,         80,        954,          954,        4210,    16004,       8644,        73
  955,        227098,          226155,            252,      8255,        4093,         70,        955,          955,        4743,    16030,       8645,        74
  956,        227562,          226618,            265,      8259,        4107,         77,        956,          956,        1526,    16056,       8694,        72
  957,        228033,          227088,            255,      8276,        4120,         78,        957,          957,        7121,    16108,       8712,        85
  958,        228357,          227411,            254,      8289,        4087,        135,        958,          958,        1743,    16118,       8735,        73
  959,        229122,          228175,            254,      8297,        4096,         71,        959,          959,        8158,    16120,       8730,        73
  960,        229866,          228918,            255,      8306,        4102,         77,        960,          960,        1616,    16150,       8747,        74
  961,        230614,          229665,            256,      8313,        4089,         73,        961,          961,        7843,    16163,       8741,        70
  962,        230733,          229783,            259,      8335,        4060,         73,        962,          962,        1685,    16178,       8750,        70
  963,        231602,          230651,            257,      8345,        4107,         70,        963,          963,        8565,    16205,       8756,       100
  964,        231644,          230692,            259,      8360,        4134,         80,        964,          964,        1799,    16194,       8755,        71
  965,        232563,          231610,            258,      8374,        4145,         74,        965,          965,       27837,    16236,       8779,        74
  966,        233427,          232473,            263,      8369,        4127,         81,        966,          966,        8984,    16261,       8779,        73
  967,        233832,          232877,            260,      8386,        4111,         77,        967,          967,        2975,    16298,       8812,        74
  968,        234056,          233100,            260,      8398,        4125,         80,        968,          968,        7325,    16309,       8809,        74
  969,        234905,          233948,            262,      8427,        4167,         80,        969,          969,       11304,    16301,       8823,        76
  970,        235488,          234530,            267,      8438,        4126,         84,        970,          970,        3470,    16340,       8831,        73
  971,        236055,          235096,            262,      8418,        4133,         77,        971,          971,        5277,    16350,       8847,        73
  972,        236119,          235159,            262,      8435,        4152,         78,        972,          972,        5393,    16387,       8876,        75
  973,        237008,          236047,            263,      8438,        4158,         98,        973,          973,        4620,    16372,       8857,        73
  974,        237836,          236874,            264,      8461,        4182,         73,        974,          974,        1968,    16413,       8869,        72
  975,        238300,          237337,            264,      8448,        4166,         72,        975,          975,        5061,    16453,       8882,        77
  976,        239192,          238228,            268,      8461,        4187,         79,        976,          976,        4985,    16433,       8879,        87
  977,        239611,          238646,            266,      8462,        4173,         99,        977,          977,        4620,    16460,       8891,        74
  978,        240321,          239355,            292,      8459,        4201,         93,        978,          978,        1925,    16482,       8913,        85
  979,        241272,          240305,            267,      8494,        4218,        134,        979,          979,        5020,    16525,       8911,        75
  980,        241282,          240314,            269,      8508,        4218,         81,        980,          980,        4433,    16520,       8910,        71
  981,        241865,          240896,            267,      8523,        4205,         73,        981,          981,        5571,    16530,       8923,        75
  982,        242289,          241319,            328,      8531,        4200,         81,        982,          982,        4006,    16548,       8925,        73
  983,        242333,          241362,            286,      8533,        4207,         79,        983,          983,        1583,    16585,       8944,        75
  984,        242811,          241839,            269,      8542,        4218,         76,        984,          984,        5832,    16591,       8953,        74
  985,        243209,          242236,            382,      8565,        4234,         79,        985,          985,        4064,    16615,       8987,        97
  986,        243421,          242447,            273,      8582,        4240,         83,        986,          986,        6411,    16651,       9000,        73
  987,        243899,          242924,            285,      8588,        4222,         91,        987,          987,        4746,    16626,       8985,        79
  988,        244073,          243097,            279,      8592,        4227,         85,        988,          988,        6743,    16655,       8999,        98
  989,        244857,          243880,            278,      8599,        4254,         83,        989,          989,        4538,    16690,       9014,        75
  990,        245682,          244704,            274,      8591,        4240,         79,        990,          990,        1680,    16709,       9019,        77
  991,        245984,          245005,            273,      8608,        4262,         91,        991,          991,        5164,    16706,       9026,        73
  992,        246599,          245619,            273,      8618,        4271,         70,        992,          992,        4870,    16734,       9034,        99
  993,        247574,          246593,            289,      8623,        4230,         97,        993,          993,        5171,    16758,       9059,        84
  994,        247651,          246669,            289,      8645,        4224,         78,        994,          994,        4726,    16789,       9067,        76
  995,        248362,          247379,            281,      8636,        4227,         81,        995,          995,        1700,    16785,       9084,        74
  996,        248366,          247382,            275,      8666,        4250,         78,        996,          996,        5370,    16801,       9077,        74
  997,        248738,          247753,            275,      8689,        4285,         82,        997,          997,        4981,    16822,       9081,        77
  998,        249731,          248745,            282,      8712,        4300,         82,        998,          998,        4879,    16846,       9111,        83
  999,        250158,          249171,            277,      8691,        4270,         89,        999,          999,        5074,    16863,       9118,        77
 1000,        250399,          249411,            277,      8720,        4286,         76,       1000,         1000,        4873,    16891,       9138,        96
 1001,        251349,          250360,            282,      8723,        4325,         80,       1001,         1001,        1910,    16902,       9127,        72
 1002,        252231,          251241,            279,      8731,        4308,         79,       1002,         1002,        4918,    16927,       9148,        76
 1003,        252563,          251572,            280,      8738,        4316,         81,       1003,         1003,        4744,    16957,       9170,        73
 1004,        252920,          251928,            280,      8766,        4328,         84,       1004,         1004,        4869,    16966,       9175,        87
 1005,        253394,          252401,            287,      8781,        4333,         78,       1005,         1005,        5537,    16966,       9156,        86
 1006,        253975,          252981,            300,      8803,        4332,         73,       1006,         1006,        1733,    16997,       9194,        87
 1007,        254450,          253455,            284,      8783,        4338,         87,       1007,         1007,        6792,    17009,       9180,        82
 1008,        254998,          254002,            282,      8794,        4351,         87,       1008,         1008,        1562,    17049,       9217,        71
 1009,        255189,          254192,            282,      8816,        4354,         72,       1009,         1009,        8764,    17049,       9197,        74
 1010,        255541,          254543,            282,      8812,        4387,         93,       1010,         1010,        1710,    17054,       9212,        77
 1011,        256293,          255294,            283,      8811,        4342,         80,       1011,         1011,        7189,    17107,       9255,        72
 1012,        256793,          255793,            287,      8819,        4357,         82,       1012,         1012,        1792,    17106,       9246,        77
 1013,        257681,          256680,            312,      8850,        4425,         86,       1013,         1013,        6491,    17130,       9253,        75
 1014,        257884,          256882,            285,      8862,        4412,         84,       1014,         1014,        1884,    17169,       9271,        87
 1015,        257929,          256926,            289,      8852,        4408,         90,       1015,         1015,        6691,    17181,       9263,        77
 1016,        258098,          257094,            309,      8865,        4424,         81,       1016,         1016,        1662,    17156,       9257,        77
 1017,        258484,          257479,            286,      8885,        4417,         77,       1017,         1017,        8165,    17215,       9296,        78
 1018,        259068,          258062,            287,      8906,        4431,         87,       1018,         1018,        1734,    17212,       9305,        78
 1019,        259498,          258491,            287,      8902,        4445,         80,       1019,         1019,        8231,    17274,       9328,        78
 1020,        259920,          258912,            287,      8920,        4462,         74,       1020,         1020,        2366,    17272,       9322,       122
 1021,        260660,          259651,            288,      8924,        4466,         82,       1021,         1021,        6536,    17327,       9350,        78
 1022,        261266,          260256,            301,      8934,        4459,        103,       1022,         1022,        1799,    17314,       9337,        78
 1023,        262284,          261273,            297,      8932,        4480,         87,       1023,         1023,        8124,    17342,       9356,        76
 1024,        262769,          261757,            290,      8944,        4488,         76,       1024,         1024,        2019,    17364,       9376,        75
 1025,        263298,          262285,            295,      8940,        4468,         74,       1025,         1025,        6862,    17376,       9398,        79
 1026,        264097,          263083,            292,      8961,        4510,         84,       1026,         1026,        1562,    17373,       9388,        79
 1027,        264464,          263449,            292,      8975,        4498,         84,       1027,         1027,       25587,    17425,       9412,        78
 1028,        265211,          264195,            293,      8982,        4487,         83,       1028,         1028,        1888,    17428,       9418,        78
 1029,        265251,          264234,            295,      9002,        4455,         82,       1029,         1029,        5430,    17434,       9413,        78
 1030,        265710,          264692,            294,      8995,        4437,         83,       1030,         1030,        4517,    17466,       9427,        78
 1031,        265914,          264895,            294,      9013,        4475,         83,       1031,         1031,       32820,    17475,       9422,       488
 1032,        266220,          265200,            470,      9005,        4458,        100,       1032,         1032,        1763,    17508,       9443,        86
 1033,        266742,          265721,            296,      9031,        4516,         90,       1033,         1033,        8797,    17550,       9479,        86
 1034,        267190,          266168,            295,      9033,        4521,         85,       1034,         1034,        1851,    17553,       9487,        80
 1035,        267655,          266632,            296,      9065,        4516,         81,       1035,         1035,        5033,    17560,       9479,        79
 1036,        267674,          266650,            298,      9058,        4485,         87,       1036,         1036,        4982,    17572,       9493,        80
 1037,        267972,          266947,            296,      9089,        4509,         82,       1037,         1037,        5006,    17596,       9498,        78
 1038,        268563,          267537,            308,      9095,        4522,         78,       1038,         1038,        5113,    17649,       9512,        75
 1039,        268656,          267629,            297,      9127,        4547,         83,       1039,         1039,        5115,    17657,       9542,        77
 1040,        269256,          268228,            297,      9131,        4545,         79,       1040,         1040,        1756,    17625,       9511,        80
 1041,        269932,          268903,            302,      9122,        4530,        104,       1041,         1041,        4994,    17673,       9534,        94
 1042,        270246,          269216,            343,      9137,        4545,         85,       1042,         1042,        4748,    17682,       9565,        78
 1043,        271079,          270048,            300,      9150,        4554,         82,       1043,         1043,        5265,    17725,       9587,        72
 1044,        272095,          271063,            300,      9157,        4567,         79,       1044,         1044,        4393,    17761,       9584,        79
 1045,        272415,          271382,            333,      9185,        4534,         76,       1045,         1045,        2177,    17764,       9581,        79
 1046,        272594,          271560,            301,      9184,        4520,         94,       1046,         1046,        5333,    17764,       9597,        80
 1047,        272978,          271943,            305,      9209,        4543,         86,       1047,         1047,        4563,    17841,       9630,        85
 1048,        273791,          272755,            302,      9209,        4539,         75,       1048,         1048,        5160,    17834,       9632,        88
 1049,        274818,          273781,            306,      9204,        4519,         84,       1049,         1049,        4628,    17842,       9646,        80
 1050,        274963,          273925,            317,      9204,        4525,         91,       1050,         1050,        1606,    17857,       9644,        76
 1051,        275166,          274127,            307,      9226,        4544,         77,       1051,         1051,        5703,    17875,       9637,        86
 1052,        275528,          274488,            327,      9235,        4556,         80,       1052,         1052,        3996,    17925,       9679,        78
 1053,        276444,          275403,            309,      9257,        4606,         92,       1053,         1053,        5887,    17929,       9694,        85
 1054,        277040,          275998,            306,      9278,        4610,         92,       1054,         1054,        3820,    17906,       9663,        76
 1055,        277132,          276089,            306,      9284,        4610,         80,       1055,         1055,        5341,    17936,       9688,        85
 1056,        277846,          276802,            314,      9294,        4620,         87,       1056,         1056,        4615,    17987,       9719,        80
 1057,        278252,          277207,            307,      9300,        4624,         83,       1057,         1057,        1623,    18016,       9722,        78
 1058,        278857,          277811,            308,      9301,        4583,         83,       1058,         1058,        5362,    18039,       9742,        80
 1059,        279846,          278799,            317,      9303,        4611,         97,       1059,         1059,        4838,    18048,       9740,        85
 1060,        280384,          279336,            310,      9305,        4598,         86,       1060,         1060,        5564,    18066,       9731,        80
 1061,        280964,          279915,            313,      9359,        4610,         81,       1061,         1061,        4532,    18081,       9760,        80
 1062,        281319,          280269,            311,      9353,        4584,        115,       1062,         1062,        5342,    18075,       9728,        81
 1063,        281801,          280750,            313,      9373,        4581,         81,       1063,         1063,        4904,    18116,       9767,        78
 1064,        282309,          281257,            311,      9387,        4594,         78,       1064,         1064,        1869,    18162,       9800,        80
 1065,        282924,          281871,            329,      9378,        4592,         76,       1065,         1065,        4959,    18162,       9804,        81
 1066,        283961,          282907,            314,      9422,        4615,         98,       1066,         1066,        4748,    18185,       9802,        90
 1067,        284227,          283172,            316,      9401,        4608,         86,       1067,         1067,        5981,    18187,       9803,        77
 1068,        284327,          283271,            319,      9425,        4634,        127,       1068,         1068,        3832,    18231,       9826,       158
 1069,        284687,          283630,            314,      9400,        4619,         75,       1069,         1069,        5132,    18207,       9824,        82
 1070,        285576,          284518,            329,      9427,        4630,         86,       1070,         1070,        5089,    18274,       9861,        91
 1071,        285727,          284668,            327,      9436,        4600,        103,       1071,         1071,        4905,    18283,       9855,       119
 1072,        286515,          285455,            412,      9447,        4604,         89,       1072,         1072,        1743,    18311,       9872,        83
 1073,        286586,          285525,            349,      9465,        4673,         78,       1073,         1073,        8606,    18297,       9854,        77
 1074,        286717,          285655,            357,      9462,        4668,         83,       1074,         1074,        1977,    18313,       9866,        80
 1075,        286855,          285792,            316,      9486,        4686,         84,       1075,         1075,        6711,    18339,       9873,        95
 1076,        287743,          286679,            331,      9492,        4684,         88,       1076,         1076,        1715,    18385,       9926,        81
 1077,        288700,          287635,            319,      9499,        4681,         83,       1077,         1077,       10069,    18386,       9918,        83
 1078,        289696,          288630,            320,      9499,        4670,         93,       1078,         1078,        1919,    18434,       9942,        82
 1079,        289738,          288671,            322,      9506,        4678,         80,       1079,         1079,        6435,    18439,       9935,        83
 1080,        290768,          289700,            324,      9517,        4696,         88,       1080,         1080,        2013,    18464,       9971,        83
 1081,        291208,          290139,            321,      9549,        4681,         94,       1081,         1081,        9505,    18473,       9972,        86
 1082,        292118,          291048,            322,      9546,        4700,         91,       1082,         1082,        1931,    18527,      10005,        82
 1083,        292145,          291074,            322,      9557,        4697,         85,       1083,         1083,        9381,    18564,      10023,        84
 1084,        293182,          292110,            330,      9565,        4696,         98,       1084,         1084,        2107,    18525,       9997,        89
 1085,        294205,          293132,            325,      9571,        4710,         86,       1085,         1085,        6757,    18564,      10025,        81
 1086,        295102,          294028,            333,      9576,        4715,         88,       1086,         1086,        8890,    18579,      10031,       198
 1087,        295886,          294811,           3149,      9598,        4723,       1172,       1087,         1087,       14474,    18621,      10055,        83
 1088,        296648,          295572,            328,      9608,        4733,         87,       1088,         1088,        8898,    18652,      10055,      6829
 1089,        296654,          295577,           3517,      9618,        4701,        137,       1089,         1089,       20563,    18675,      10074,        84
 1090,        296825,          295747,            328,      9663,        4725,         86,       1090,         1090,        2031,    18687,      10094,        84
 1091,        297259,          296180,           2223,      9655,        4699,         95,       1091,         1091,        9549,    18703,      10095,        84
 1092,        297874,          296794,            329,      9670,        4718,         90,       1092,         1092,        6142,    18713,      10101,        85
 1093,        298902,          297821,            330,      9675,        4749,         92,       1093,         1093,        4047,    18711,      10093,       131
 1094,        299758,          298676,            453,      9695,        4745,         90,       1094,         1094,        5248,    18736,      10085,        95
 1095,        300205,          299122,            333,      9690,        4752,         91,       1095,         1095,        6683,    18765,      10115,        82
 1096,        300290,          299206,            331,      9715,        4750,         79,       1096,         1096,        3646,    18792,      10127,        83
 1097,        300649,          299564,            334,      9739,        4785,        108,       1097,         1097,        5834,    18830,      10157,       107
 1098,        301329,          300243,            332,      9746,        4784,         75,       1098,         1098,       11594,    18793,      10116,        86
 1099,        302028,          300941,            456,      9739,        4798,        123,       1099,         1099,        2690,    18857,      10168,        91
 1100,        302255,          301167,            334,      9749,        4803,         78,       1100,         1100,        5712,    18887,      10179,        83
 1101,        303204,          302115,            345,      9768,        4807,         82,       1101,         1101,        2261,    18870,      10192,        82
 1102,        303890,          302800,            335,      9776,        4794,         77,       1102,         1102,        8041,    18899,      10193,        79
 1103,        304279,          303188,            336,      9791,        4828,         79,       1103,         1103,        1597,    18913,      10172,        79
 1104,        305041,          303949,            350,      9798,        4827,         69,       1104,         1104,        8111,    18944,      10204,        85
 1105,        305158,          304065,            337,      9796,        4818,         83,       1105,         1105,        2765,    18985,      10220,        86
 1106,        305341,          304247,            359,      9796,        4784,         80,       1106,         1106,        8456,    18998,      10238,        97
 1107,        305756,          304661,            339,      9826,        4800,         76,       1107,         1107,        4678,    19004,      10236,        84
 1108,        306241,          305145,            338,      9826,        4782,         79,       1108,         1108,        6431,    19060,      10262,        88
 1109,        306975,          305878,            339,      9868,        4840,         85,       1109,         1109,        2003,    19051,      10266,        85
 1110,        307968,          306870,            340,      9838,        4823,         82,       1110,         1110,        7173,    19089,      10293,        84
 1111,        308443,          307344,            345,      9868,        4844,         77,       1111,         1111,        6023,    19073,      10275,        84
 1112,        308824,          307724,            356,      9867,        4849,         76,       1112,         1112,        5070,    19089,      10285,        82
 1113,        309329,          308228,            344,      9875,        4825,         85,       1113,         1113,        4979,    19137,      10319,        94
 1114,        310233,          309131,            342,      9909,        4858,         79,       1114,         1114,        4748,    19121,      10308,       101
 1115,        311257,          310154,            345,      9904,        4815,         92,       1115,         1115,        5707,    19172,      10335,       123
 1116,        312087,          310983,            369,      9913,        4840,         86,       1116,         1116,        9458,    19202,      10352,        86
 1117,        312315,          311210,            345,      9929,        4872,         82,       1117,         1117,        5184,    19229,      10369,        88
 1118,        312623,          311517,            345,      9938,        4856,         98,       1118,         1118,        5549,    19258,      10390,        86
 1119,        313031,          311924,            345,      9954,        4838,         82,       1119,         1119,        5209,    19268,      10373,        86
 1120,        313566,          312458,            348,      9962,        4844,         82,       1120,         1120,        6576,    19288,      10390,        85
 1121,        313824,          312715,            484,      9973,        4871,         84,       1121,         1121,        5200,    19288,      10394,        89
 1122,        313909,          312799,            384,      9966,        4872,         84,       1122,         1122,        9170,    19299,      10404,       196
 1123,        314895,          313784,            456,      9993,        4896,         85,       1123,         1123,        5868,    19323,      10403,        87
 1124,        315343,          314231,            390,      9988,        4909,         86,       1124,         1124,        5868,    19314,      10412,        98
 1125,        315462,          314349,            349,     10006,        4874,         84,       1125,         1125,        5497,    19364,      10440,        87
 1126,        315700,          314586,            414,      9999,        4871,        104,       1126,         1126,        5934,    19382,      10435,        87
 1127,        316689,          315574,            351,     10010,        4893,         82,       1127,         1127,        5128,    19395,      10435,        85
 1128,        316742,          315626,            352,     10022,        4903,         77,       1128,         1128,        5501,    19413,      10437,       100
 1129,        317494,          316377,            435,     10040,        4940,         83,       1129,         1129,        5699,    19421,      10462,       101
 1130,        317853,          316735,            443,     10057,        4938,        103,       1130,         1130,        9328,    19496,      10496,       159
 1131,        318545,          317426,            441,     10062,        4925,         84,       1131,         1131,        5000,    19488,      10501,       104
 1132,        319482,          318362,            354,     10076,        4920,         86,       1132,         1132,        6262,    19507,      10505,       174
 1133,        319518,          318397,            611,     10092,        4943,         79,       1133,         1133,        4368,    19511,      10508,        91
 1134,        320633,          319511,            355,     10100,        4959,         96,       1134,         1134,        5614,    19542,      10534,       100
 1135,        321659,          320536,            355,     10115,        4954,         83,       1135,         1135,        5588,    19564,      10549,        87
 1136,        322414,          321290,            355,     10122,        4964,         84,       1136,         1136,        5270,    19592,      10553,        92
 1137,        323411,          322286,            360,     10151,        4990,         85,       1137,         1137,        5246,    19591,      10561,        87
 1138,        324403,          323277,            361,     10141,        4978,         85,       1138,         1138,        9070,    19626,      10556,        89
 1139,        324879,          323752,            364,     10161,        4971,         83,       1139,         1139,        2124,    19623,      10569,        86
 1140,        325521,          324393,            363,     10160,        4967,        101,       1140,         1140,        8392,    19633,      10574,        87
 1141,        325767,          324638,            361,     10167,        4954,         88,       1141,         1141,        2575,    19694,      10617,        91
 1142,        325876,          324746,            382,     10180,        4945,         85,       1142,         1142,        5308,    19700,      10601,        91
 1143,        326698,          325567,            363,     10175,        4967,         88,       1143,         1143,       24661,    19722,      10638,        88
 1144,        326840,          325708,            375,     10192,        4973,         83,       1144,         1144,        6891,    19724,      10627,        89
 1145,        327554,          326421,            361,     10215,        4983,         84,       1145,         1145,        4636,    19740,      10638,        96
 1146,        327828,          326694,            363,     10208,        5013,         85,       1146,         1146,        5000,    19730,      10631,        86
 1147,        327848,          326713,            383,     10211,        5010,         77,       1147,         1147,        5786,    19743,      10628,        91
 1148,        328271,          327135,            364,     10225,        5022,        105,       1148,         1148,        4952,    19827,      10676,        99
 1149,        328294,          327157,            362,     10251,        5016,         72,       1149,         1149,        5437,    19841,      10690,        88
 1150,        328627,          327489,            379,     10246,        5000,         90,       1150,         1150,        1913,    19862,      10714,        88
 1151,        329452,          328313,            363,     10258,        5039,         90,       1151,         1151,        4924,    19890,      10735,        89
 1152,        330283,          329143,            364,     10268,        5049,         86,       1152,         1152,        5387,    19910,      10735,       110
 1153,        331082,          329941,            368,     10280,        5049,         78,       1153,         1153,        5295,    19898,      10701,        87
 1154,        331496,          330354,            366,     10311,        5027,         83,       1154,         1154,        5337,    19939,      10754,        85
 1155,        331666,          330523,            380,     10308,        5016,         85,       1155,         1155,        5493,    19985,      10789,        88
 1156,        332306,          331162,            366,     10328,        5037,         76,       1156,         1156,        4369,    19982,      10748,        89
 1157,        332547,          331402,            367,     10352,        5081,         77,       1157,         1157,        8364,    20035,      10806,        87
 1158,        333650,          332504,            368,     10358,        5082,         86,       1158,         1158,        2469,    20005,      10778,        85
 1159,        334557,          333410,            384,     10382,        5072,         79,       1159,         1159,        8836,    20017,      10776,        89
 1160,        334756,          333608,            369,     10383,        5069,         85,       1160,         1160,        4683,    20069,      10806,        87
 1161,        334923,          333774,            413,     10403,        5066,        107,       1161,         1161,        6085,    20088,      10816,        90
 1162,        335136,          333986,            370,     10408,        5072,         85,       1162,         1162,        2163,    20112,      10842,        89
 1163,        336009,          334858,            370,     10408,        5064,         87,       1163,         1163,        7749,    20114,      10824,       137
 1164,        336507,          335355,            371,     10407,        5059,         87,       1164,         1164,        7027,    20143,      10855,        94
 1165,        337539,          336386,            372,     10413,        5081,         87,       1165,         1165,        2188,    20173,      10874,        98
 1166,        338612,          337458,            373,     10438,        5077,         86,       1166,         1166,       46456,    20187,      10882,        90
 1167,        339669,          338514,            375,     10442,        5078,         85,       1167,         1167,        2218,    20189,      10872,        90
 1168,        339751,          338595,            768,     10458,        5082,         76,       1168,         1168,       13723,    20225,      10893,        91
 1169,        340903,          339746,            376,     10466,        5077,         87,       1169,         1169,        2001,    20243,      10906,        96
 1170,        341042,          339884,            423,     10472,        5089,         87,       1170,         1170,        9544,    20259,      10918,        94
 1171,        341482,          340323,            401,     10494,        5096,        100,       1171,         1171,        7523,    20269,      10919,       134
 1172,        342063,          340903,            475,     10499,        5104,        117,       1172,         1172,        2454,    20320,      10939,        92
 1173,        342732,          341571,            377,     10522,        5099,         82,       1173,         1173,        8062,    20324,      10955,        91
 1174,        342995,          341833,            379,     10527,        5114,         89,       1174,         1174,        8230,    20342,      10969,        90
 1175,        343049,          341886,            378,     10535,        5139,         86,       1175,         1175,        3987,    20362,      10974,       122
 1176,        343325,          342161,            379,     10539,        5146,         87,       1176,         1176,        3669,    20378,      10987,        91
 1177,        343657,          342492,            387,     10553,        5190,         86,       1177,         1177,        5535,    20405,      10984,        91
 1178,        344226,          343060,            379,     10571,        5167,         82,       1178,         1178,        8250,    20435,      11012,       115
 1179,        345131,          343964,            412,     10575,        5186,         80,       1179,         1179,        2131,    20471,      11020,        89
 1180,        345776,          344608,            382,     10584,        5196,         92,       1180,         1180,        9558,    20479,      11029,        90
 1181,        346550,          345381,            383,     10594,        5189,         79,       1181,         1181,        2207,    20477,      11029,        89
 1182,        347386,          346216,            382,     10611,        5220,         85,       1182,         1182,        7136,    20508,      11063,        88
 1183,        347421,          346250,            382,     10622,        5181,         80,       1183,         1183,        5781,    20519,      11057,       111
 1184,        347685,          346513,            409,     10630,        5185,         87,       1184,         1184,        5491,    20581,      11090,        90
 1185,        348287,          347114,            384,     10654,        5197,         79,       1185,         1185,        4702,    20555,      11058,        92
 1186,        349014,          347840,            384,     10639,        5184,         83,       1186,         1186,        5680,    20569,      11056,        88
 1187,        349591,          348416,            399,     10641,        5206,         84,       1187,         1187,        4976,    20607,      11087,       116
 1188,        349785,          348609,            386,     10658,        5208,         77,       1188,         1188,        5303,    20666,      11129,        87
 1189,        350774,          349597,            386,     10661,        5230,         86,       1189,         1189,        5675,    20686,      11146,        87
 1190,        351611,          350433,            389,     10665,        5230,         81,       1190,         1190,        2140,    20623,      11098,        93
 1191,        351631,          350452,            388,     10682,        5227,        104,       1191,         1191,        5143,    20667,      11134,       143
 1192,        352048,          350868,            454,     10703,        5221,         86,       1192,         1192,        5196,    20706,      11146,        98
 1193,        352527,          351346,            389,     10684,        5232,         83,       1193,         1193,        6072,    20715,      11137,        87
 1194,        352972,          351790,            390,     10711,        5249,         89,       1194,         1194,        5111,    20740,      11157,       103
 1195,        353033,          351850,            392,     10738,        5242,         90,       1195,         1195,       16675,    20760,      11165,        93
 1196,        353057,          351873,           5984,     10754,        5239,         89,       1196,         1196,        3958,    20759,      11169,        93
 1197,        354233,          353048,            399,     10761,        5246,         89,       1197,         1197,        5435,    20784,      11183,        97
 1198,        355400,          354214,            391,     10753,        5253,        101,       1198,         1198,        5655,    20776,      11176,        93
 1199,        356262,          355075,            396,     10757,        5266,         89,       1199,         1199,        4902,    20900,      11250,        92
 1200,        356851,          355663,            393,     10762,        5272,         86,       1200,         1200,        5761,    20861,      11223,        92
 1201,        357623,          356434,            394,     10801,        5285,         82,       1201,         1201,        4550,    20883,      11239,        90
 1202,        358790,          357600,            395,     10808,        5280,         78,       1202,         1202,        5888,    20891,      11244,        95
 1203,        359992,          358801,            396,     10805,        5292,         85,       1203,         1203,        4094,    20912,      11249,        90
 1204,        360653,          359461,            397,     10823,        5297,         77,       1204,         1204,        5667,    20992,      11275,        97
 1205,        361230,          360037,            400,     10830,        5303,         80,       1205,         1205,        5228,    21003,      11299,        98
 1206,        361933,          360739,            398,     10848,        5324,         91,       1206,         1206,        5192,    21043,      11322,       129
 1207,        361974,          360779,            399,     10870,        5322,         88,       1207,         1207,       19680,    21055,      11307,       161
 1208,        362301,          361105,           4233,     10877,        5327,        103,       1208,         1208,        2843,    21044,      11321,       148
 1209,        362577,          361380,            567,     10864,        5276,        111,       1209,         1209,        6923,    21060,      11327,        92
 1210,        363282,          362084,            403,     10893,        5297,         90,       1210,         1210,        4319,    21103,      11322,        90
 1211,        363759,          362560,            400,     10894,        5323,         81,       1211,         1211,        8594,    21103,      11347,        94
 1212,        364841,          363641,            402,     10894,        5333,         89,       1212,         1212,        2102,    21131,      11350,       102
 1213,        365346,          364145,            402,     10927,        5346,         81,       1213,         1213,        6767,    21157,      11397,       155
 1214,        366202,          365000,            433,     10912,        5360,         88,       1214,         1214,        2019,    21177,      11394,        94
 1215,        366590,          365387,            404,     10938,        5336,         83,       1215,         1215,        6571,    21174,      11395,        99
 1216,        367451,          366247,            404,     10954,        5349,         76,       1216,         1216,       10441,    21181,      11392,        88
 1217,        368585,          367380,            406,     10977,        5376,         83,       1217,         1217,        2114,    21230,      11428,        91
 1218,        368980,          367774,            426,     11011,        5391,         94,       1218,         1218,        7197,    21256,      11453,        93
 1219,        369007,          367800,            406,     11006,        5364,         80,       1219,         1219,        2254,    21265,      11457,        99
 1220,        370081,          368873,            409,     11009,        5371,         99,       1220,         1220,        6607,    21310,      11467,        92
 1221,        370511,          369302,            412,     10995,        5376,         84,       1221,         1221,        8183,    21311,      11480,        87
 1222,        371037,          369827,            422,     11012,        5408,         85,       1222,         1222,       33365,    21313,      11471,        94
 1223,        371234,          370023,            409,     11047,        5406,         89,       1223,         1223,       10366,    21322,      11471,        98
