     n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time, bucket_cmp, bucket_swaps, bucket_time, heap_cmp, heap_swaps, heap_time
   731,        138634,          137913,            155,      6041,        2939,         47,        731,          731,        8039,    11691,       6338,        61
   732,        138873,          138151,            168,      6051,        2942,         44,        732,          732,        1260,    11689,       6350,        56
   733,        139052,          138329,            155,      6077,        2942,         46,        733,          733,        1319,    11737,       6378,        53
   734,        139782,          139058,            156,      6078,        2954,         50,        734,          734,        6351,    11744,       6361,        48
   735,        140068,          139343,            156,      6084,        2943,         49,        735,          735,        1377,    11744,       6370,        55
   736,        140344,          139618,            225,      6093,        2947,         90,        736,          736,        1482,    11791,       6395,        50
   737,        140946,          140219,            170,      6099,        2964,         54,        737,          737,        7753,    11817,       6410,        54
   738,        140965,          140237,            158,      6109,        2977,         56,        738,          738,        1344,    11837,       6426,        55
   739,        141494,          140765,            160,      6137,        2965,         51,        739,          739,        7328,    11869,       6432,        49
   740,        141883,          141153,            158,      6149,        2964,         52,        740,          740,        1198,    11862,       6444,        48
   741,        141944,          141213,            158,      6144,        2982,         51,        741,          741,        1258,    11893,       6454,        52
   742,        142130,          141398,            158,      6156,        2990,         50,        742,          742,        7696,    11907,       6457,        50
   743,        142480,          141747,            159,      6152,        3009,         49,        743,          743,        1154,    11923,       6462,        48
   744,        143004,          142270,            216,      6160,        3007,        138,        744,          744,        6951,    11942,       6481,        51
   745,        143503,          142768,            160,      6185,        3019,         47,        745,          745,        1150,    11974,       6485,        51
   746,        143640,          142904,            160,      6204,        3026,         51,        746,          746,        1188,    11978,       6489,        49
   747,        143971,          143234,            160,      6202,        3012,         45,        747,          747,       10018,    11991,       6491,        53
   748,        144025,          143287,            161,      6215,        3012,         51,        748,          748,        1177,    12015,       6496,        54
   749,        144522,          143783,            162,      6207,        3050,         56,        749,          749,        7682,    12042,       6530,        52
   750,        144840,          144100,            161,      6229,        3052,         58,        750,          750,        1982,    12060,       6547,        53
   751,        144890,          144149,            162,      6247,        3061,         59,        751,          751,        1299,    12103,       6570,        53
   752,        145517,          144775,            165,      6264,        3067,         52,        752,          752,        6438,    12108,       6562,        55
   753,        145859,          145116,            163,      6258,        3055,         56,        753,          753,        1227,    12105,       6549,        54
   754,        145913,          145169,            163,      6268,        3061,         55,        754,          754,       11044,    12153,       6584,        51
   755,        145999,          145254,            178,      6287,        3071,         56,        755,          755,        1194,    12158,       6587,        55
   756,        146152,          145406,            163,      6288,        3074,         56,        756,          756,        1200,    12161,       6591,        51
   757,        146609,          145862,            163,      6304,        3087,         49,        757,          757,       26209,    12194,       6601,       115
   758,        146894,          146146,            243,      6328,        3085,         60,        758,          758,        2682,    12218,       6623,        55
   759,        147649,          146900,            165,      6320,        3122,         57,        759,          759,        1517,    12219,       6621,        58
   760,        148311,          147561,            165,      6325,        3125,         65,        760,          760,        5371,    12225,       6622,        51
   761,        148684,          147933,            166,      6346,        3120,         52,        761,          761,        3641,    12246,       6642,        56
   762,        149093,          148341,            199,      6356,        3122,         54,        762,          762,        1797,    12278,       6646,        55
   763,        149757,          149004,            170,      6336,        3133,         61,        763,          763,        4790,    12309,       6671,        57
   764,        150482,          149728,            172,      6360,        3133,         67,        764,          764,        3955,    12308,       6671,        57
   765,        150954,          150199,            191,      6380,        3145,         52,        765,          765,        1832,    12333,       6692,        56
   766,        151719,          150963,            169,      6391,        3138,         45,        766,          766,        3768,    12358,       6696,        54
   767,        152231,          151474,            170,      6397,        3142,         52,        767,          767,        6309,    12385,       6705,        54
   768,        152414,          151656,            170,      6410,        3148,         59,        768,          768,        1245,    12412,       6699,        54
   769,        152898,          152139,            170,      6409,        3153,         50,        769,          769,        1427,    12427,       6716,        53
   770,        153071,          152311,            170,      6436,        3130,         60,        770,          770,        7558,    12443,       6722,        56
   771,        153116,          152355,            171,      6439,        3131,         57,        771,          771,        1870,    12460,       6738,        74
   772,        153267,          152505,            170,      6450,        3140,         50,        772,          772,       17197,    12487,       6756,       818
   773,        153536,          152773,            656,      6440,        3148,        118,        773,          773,       13955,    12502,       6778,        56
   774,        154030,          153266,            567,      6473,        3171,         59,        774,          774,        3378,    12515,       6771,       124
   775,        154256,          153491,            175,      6469,        3177,         67,        775,          775,        1578,    12529,       6778,        55
   776,        154587,          153821,            172,      6470,        3179,         80,        776,          776,       12569,    12584,       6808,        59
   777,        154917,          154150,            173,      6499,        3189,         60,        777,          777,        1217,    12561,       6791,        57
   778,        155071,          154303,            173,      6513,        3190,         58,        778,          778,        1205,    12585,       6812,        56
   779,        155271,          154502,            173,      6511,        3206,         56,        779,          779,        7986,    12610,       6827,        55
   780,        155295,          154525,            173,      6530,        3205,         58,        780,          780,        1302,    12626,       6834,        71
   781,        155380,          154609,            173,      6548,        3230,         59,        781,          781,        7685,    12634,       6836,        53
   782,        155757,          154985,            173,      6535,        3237,         61,        782,          782,        1261,    12673,       6868,        53
   783,        156340,          155567,            174,      6572,        3226,         56,        783,          783,        1258,    12694,       6874,        68
   784,        156674,          155900,            175,      6579,        3225,         52,        784,          784,        7852,    12695,       6873,        56
   785,        157328,          156553,            175,      6560,        3200,         54,        785,          785,        1260,    12731,       6904,        56
   786,        157868,          157092,            182,      6554,        3224,         50,        786,          786,        7527,    12762,       6909,        55
   787,        158112,          157335,            197,      6608,        3237,         57,        787,          787,        1745,    12779,       6920,        56
   788,        158675,          157897,            177,      6620,        3259,         52,        788,          788,        7920,    12771,       6914,        54
   789,        159195,          158416,            178,      6624,        3221,         59,        789,          789,        1263,    12814,       6947,        51
   790,        159636,          158856,            177,      6630,        3224,         47,        790,          790,        1236,    12824,       6949,        58
   791,        159666,          158885,            178,      6640,        3265,         60,        791,          791,        6601,    12821,       6934,        71
   792,        160179,          159397,            178,      6653,        3269,         56,        792,          792,        1786,    12851,       6962,        71
   793,        160777,          159994,            196,      6681,        3222,         55,        793,          793,        7960,    12885,       6977,        56
   794,        160985,          160201,            179,      6665,        3229,         67,        794,          794,        1259,    12882,       6972,        58
   795,        161765,          160980,            184,      6682,        3248,         57,        795,          795,        1580,    12927,       7009,        60
   796,        162401,          161615,            181,      6696,        3246,         60,        796,          796,        8170,    12928,       6996,        50
   797,        163037,          162250,            181,      6691,        3243,         54,        797,          797,        1333,    12964,       7029,        55
   798,        163418,          162630,            182,      6683,        3258,         56,        798,          798,        8332,    12964,       7025,        57
   799,        163871,          163082,            194,      6729,        3264,         57,        799,          799,        1405,    12976,       7037,        56
   800,        164030,          163240,            182,      6734,        3267,         56,        800,          800,        7609,    13003,       7037,        58
   801,        164246,          163455,            183,      6731,        3276,         69,        801,          801,        1265,    13031,       7076,        54
   802,        164554,          163762,            183,      6731,        3297,         53,        802,          802,        1396,    13064,       7081,        60
   803,        164639,          163846,            183,      6749,        3295,         61,        803,          803,        7742,    13097,       7097,        54
   804,        164856,          164062,            184,      6758,        3288,         55,        804,          804,        1331,    13116,       7099,        55
   805,        165622,          164827,            203,      6766,        3307,         55,        805,          805,        7921,    13102,       7098,        69
   806,        166032,          165236,            222,      6783,        3317,         55,        806,          806,        1533,    13123,       7115,        58
   807,        166402,          165605,            185,      6808,        3324,         57,        807,          807,        7728,    13148,       7106,        59
   808,        166530,          165732,            185,      6818,        3333,         71,        808,          808,        1302,    13176,       7109,        60
   809,        166622,          165823,            188,      6820,        3329,         66,        809,          809,        1246,    13206,       7148,        56
   810,        167328,          166528,            186,      6838,        3345,         56,        810,          810,        8517,    13221,       7147,        67
   811,        167341,          166540,            189,      6864,        3353,         70,        811,          811,        1291,    13241,       7173,        53
   812,        167908,          167106,            187,      6874,        3363,         57,        812,          812,        7866,    13263,       7169,        70
   813,        168491,          167688,            188,      6887,        3350,         60,        813,          813,        1604,    13263,       7167,        54
   814,        168676,          167872,            190,      6887,        3343,         58,        814,          814,        7729,    13288,       7205,        58
   815,        168851,          168046,            188,      6913,        3376,         68,        815,          815,        1333,    13320,       7203,        66
   816,        169073,          168267,            188,      6921,        3381,         54,        816,          816,        1279,    13328,       7218,        56
   817,        169658,          168851,            188,      6882,        3362,         54,        817,          817,        7988,    13315,       7210,        55
   818,        170205,          169397,            189,      6912,        3380,         62,        818,          818,        1308,    13348,       7212,        57
   819,        170845,          170036,            190,      6895,        3350,         57,        819,          819,        7355,    13396,       7261,        56
   820,        171008,          170198,            190,      6909,        3356,         55,        820,          820,        1312,    13412,       7267,        69
   821,        171819,          171008,            201,      6928,        3390,         56,        821,          821,        6849,    13461,       7271,        55
   822,        172476,          171664,            192,      6959,        3380,         58,        822,          822,        1350,    13451,       7277,        61
   823,        173064,          172251,            195,      6946,        3410,         58,        823,          823,        1440,    13441,       7278,        62
   824,        173674,          172860,            196,      6960,        3426,         57,        824,          824,        6870,    13493,       7307,        65
   825,        174277,          173462,            194,      6970,        3392,         77,        825,          825,        1375,    13507,       7285,        60
   826,        174717,          173901,            228,      6965,        3389,         72,        826,          826,        7809,    13527,       7312,        57
   827,        175011,          174194,            194,      6958,        3416,         69,        827,          827,        1360,    13554,       7313,        58
   828,        175015,          174197,            194,      6969,        3403,         56,        828,          828,       16788,    13576,       7316,        84
   829,        175613,          174794,            206,      7006,        3401,         66,        829,          829,       13594,    13585,       7347,        82
   830,        176281,          175461,            202,      7009,        3431,         66,        830,          830,        5652,    13604,       7356,        61
   831,        176409,          175588,            196,      7019,        3425,         64,        831,          831,        4386,    13634,       7375,        63
   832,        177029,          176207,            214,      7028,        3431,         56,        832,          832,        1481,    13651,       7386,        60
   833,        177276,          176453,            202,      7037,        3410,         62,        833,          833,        4926,    13675,       7374,        61
   834,        177659,          176835,            198,      7057,        3422,         63,        834,          834,        4523,    13697,       7412,        61
   835,        177950,          177125,            199,      7068,        3446,         64,        835,          835,        4800,    13730,       7422,        86
   836,        178696,          177870,            515,      7078,        3445,         80,        836,          836,        4446,    13725,       7421,        73
   837,        179119,          178292,            199,      7091,        3454,         60,        837,          837,        1766,    13719,       7409,        61
   838,        179888,          179060,            200,      7110,        3465,         64,        838,          838,        4879,    13777,       7437,        62
   839,        180510,          179681,            211,      7135,        3463,         59,        839,          839,        4011,    13793,       7468,        74
   840,        180761,          179931,            214,      7146,        3473,         68,        840,          840,        2184,    13805,       7464,        62
   841,        181461,          180630,            202,      7127,        3475,         64,        841,          841,        4038,    13854,       7489,        61
   842,        182000,          181168,            203,      7128,        3484,         62,        842,          842,        1235,    13854,       7499,        59
   843,        182630,          181797,            203,      7133,        3485,         58,        843,          843,        9435,    13876,       7496,        57
   844,        183408,          182574,            205,      7143,        3497,         55,        844,          844,        1259,    13922,       7527,        62
   845,        184243,          183408,            207,      7165,        3509,         63,        845,          845,        8726,    13918,       7531,        60
   846,        184538,          183702,            205,      7176,        3491,         61,        846,          846,        1743,    13934,       7535,        58
   847,        184921,          184084,            205,      7180,        3508,         64,        847,          847,        1254,    13958,       7537,        58
   848,        185059,          184221,            205,      7192,        3514,         57,        848,          848,        7755,    13972,       7548,        63
   849,        185864,          185025,            206,      7213,        3522,         76,        849,          849,        1241,    13996,       7566,        60
   850,        186668,          185828,            207,      7215,        3523,         59,        850,          850,        9758,    14008,       7577,        62
   851,        187121,          186280,            208,      7217,        3552,         64,        851,          851,        1297,    14009,       7569,        62
   852,        187438,          186596,            208,      7241,        3564,         73,        852,          852,        7572,    14031,       7589,        62
   853,        187524,          186681,            208,      7247,        3524,         61,        853,          853,        1363,    14039,       7578,        60
   854,        187998,          187154,            235,      7256,        3543,        137,        854,          854,        6908,    14080,       7623,        76
   855,        188496,          187651,            210,      7272,        3540,         78,        855,          855,        1304,    14095,       7614,        58
   856,        188711,          187865,            209,      7285,        3550,         70,        856,          856,        1298,    14101,       7636,        61
   857,        189371,          188524,            210,      7302,        3572,         58,        857,          857,        7969,    14125,       7629,        61
   858,        189824,          188976,            211,      7282,        3543,         60,        858,          858,        1369,    14167,       7653,        62
   859,        190461,          189612,            226,      7313,        3560,         66,        859,          859,        7677,    14179,       7671,        59
   860,        190906,          190056,            219,      7322,        3570,         56,        860,          860,        1576,    14195,       7669,        92
   861,        191059,          190208,            212,      7326,        3551,         66,        861,          861,        7719,    14185,       7685,        63
   862,        191527,          190675,            215,      7336,        3579,         65,        862,          862,        1342,    14219,       7678,        70
   863,        192136,          191283,            227,      7353,        3601,         58,        863,          863,        7889,    14251,       7696,        68
   864,        192909,          192055,            214,      7360,        3608,         74,        864,          864,        2052,    14266,       7688,        64
   865,        193253,          192398,            220,      7392,        3607,         75,        865,          865,       26199,    14245,       7691,      1939
   866,        193281,          192425,           6938,      7395,        3576,         68,        866,          866,        1907,    14270,       7706,        81
   867,        194110,          193253,            218,      7378,        3604,         77,        867,          867,        1694,    14317,       7722,        64
   868,        194846,          193988,            297,      7388,        3622,         68,        868,          868,       12505,    14333,       7749,        65
   869,        195636,          194777,            220,      7413,        3593,         66,        869,          869,        1443,    14369,       7746,        61
   870,        196358,          195498,            218,      7430,        3614,         65,        870,          870,        7657,    14386,       7777,        65
   871,        196737,          195876,            220,      7429,        3640,         66,        871,          871,        1974,    14384,       7769,        64
   872,        197330,          196468,            219,      7442,        3650,         64,        872,          872,        8235,    14414,       7779,        89
   873,        197922,          197059,            231,      7444,        3654,         74,        873,          873,        1836,    14409,       7764,        69
   874,        198169,          197305,            220,      7460,        3652,         66,        874,          874,        1658,    14436,       7802,        72
   875,        198391,          197526,            220,      7455,        3642,         68,        875,          875,        6785,    14469,       7829,        64
   876,        199149,          198283,            221,      7459,        3655,         70,        876,          876,        1336,    14509,       7844,        63
   877,        199678,          198811,            222,      7475,        3670,         63,        877,          877,        7974,    14511,       7844,        66
   878,        199858,          198990,            225,      7487,        3669,         60,        878,          878,        1642,    14545,       7861,        72
   879,        200670,          199801,            222,      7495,        3681,         60,        879,          879,        6514,    14552,       7850,        72
   880,        200998,          200128,            223,      7509,        3690,         60,        880,          880,        1429,    14564,       7863,        62
   881,        201516,          200645,            232,      7522,        3683,         66,        881,          881,        6793,    14558,       7868,        67
   882,        202352,          201480,            224,      7526,        3705,         61,        882,          882,        1974,    14586,       7877,        65
   883,        202437,          201564,            246,      7562,        3692,         67,        883,          883,        6733,    14614,       7877,        66
   884,        202649,          201775,            230,      7557,        3699,         70,        884,          884,        1389,    14622,       7882,        63
   885,        202815,          201940,            228,      7583,        3730,         60,        885,          885,        8737,    14667,       7921,        60
   886,        203234,          202358,            225,      7569,        3728,         60,        886,          886,        1403,    14687,       7939,        64
   887,        203315,          202438,            225,      7611,        3740,         62,        887,          887,        1467,    14667,       7927,        63
   888,        203901,          203023,            226,      7620,        3739,         66,        888,          888,        7488,    14711,       7932,        77
   889,        204643,          203764,            227,      7610,        3740,         68,        889,          889,        1592,    14725,       7941,        96
   890,        205099,          204219,            242,      7619,        3762,         63,        890,          890,        8090,    14761,       7968,        63
   891,        205791,          204910,            235,      7643,        3752,         66,        891,          891,        1422,    14771,       7955,        62
   892,        206078,          205196,            228,      7655,        3769,         65,        892,          892,        8716,    14803,       7997,        65
   893,        206909,          206026,            233,      7661,        3760,         69,        893,          893,       11979,    14821,       7995,       253
   894,        207513,          206629,            478,      7668,        3755,        161,        894,          894,       14083,    14845,       8020,        67
   895,        208280,          207395,            233,      7674,        3756,         69,        895,          895,        6820,    14854,       8034,        96
   896,        208893,          208007,            248,      7684,        3766,         66,        896,          896,        3677,    14873,       8020,        67
   897,        209250,          208363,            233,      7684,        3757,         69,        897,          897,        1540,    14922,       8062,        65
   898,        210072,          209184,            233,      7697,        3779,         69,        898,          898,        5018,    14914,       8051,        66
   899,        210879,          209990,            247,      7710,        3780,         72,        899,          899,        4826,    14935,       8055,        69
   900,        211402,          210512,            246,      7724,        3800,         66,        900,          900,        4568,    14959,       8061,        67
   901,        211861,          210970,            238,      7727,        3801,         69,        901,          901,        1903,    14991,       8087,        71
   902,        212592,          211700,            236,      7739,        3805,         71,        902,          902,        4317,    14983,       8101,        66
   903,        212738,          211845,            238,      7763,        3819,         66,        903,          903,        5211,    15011,       8094,       191
   904,        213006,          212112,            236,      7767,        3814,         61,        904,          904,        5023,    15035,       8115,        62
   905,        213586,          212691,            237,      7789,        3820,         59,        905,          905,        1570,    15036,       8128,        66
   906,        213818,          212922,            237,      7785,        3804,         66,        906,          906,        4731,    15045,       8115,        81
   907,        213949,          213052,            269,      7778,        3807,         74,        907,          907,        4934,    15097,       8141,        66
   908,        214038,          213140,            237,      7777,        3812,         65,        908,          908,        4200,    15089,       8129,        89
   909,        214091,          213192,            253,      7804,        3791,         68,        909,          909,        1720,    15113,       8155,        65
   910,        214536,          213636,            240,      7822,        3808,         74,        910,          910,        4805,    15122,       8155,        64
   911,        215201,          214300,            238,      7803,        3802,         63,        911,          911,        4535,    15149,       8171,        67
   912,        215846,          214944,            239,      7815,        3822,         64,        912,          912,        1536,    15187,       8217,        67
   913,        216044,          215141,            240,      7846,        3820,         70,        913,          913,        7957,    15201,       8212,        66
   914,        216262,          215358,            240,      7855,        3840,         69,        914,          914,        2175,    15214,       8215,        77
   915,        216790,          215885,            241,      7849,        3829,         62,        915,          915,        6496,    15234,       8230,        69
   916,        216928,          216022,            245,      7850,        3843,         65,        916,          916,        1666,    15251,       8223,        64
   917,        217136,          216229,            241,      7874,        3873,         69,        917,          917,        7232,    15287,       8252,        67
   918,        217260,          216352,            241,      7881,        3877,         69,        918,          918,        1408,    15291,       8259,        67
   919,        217935,          217026,            251,      7892,        3882,         79,        919,          919,        8012,    15310,       8269,        77
   920,        218196,          217286,            242,      7909,        3879,         72,        920,          920,        2098,    15316,       8255,        81
   921,        218547,          217636,            242,      7915,        3911,         69,        921,          921,        6584,    15360,       8291,        77
   922,        219035,          218123,            243,      7927,        3911,         73,        922,          922,        1955,    15375,       8294,        66
   923,        219516,          218603,            251,      7927,        3908,         94,        923,          923,        8793,    15386,       8292,        83
   924,        219577,          218663,            243,      7939,        3922,         79,        924,          924,        1630,    15431,       8330,       109
   925,        220335,          219420,            245,      7970,        3921,         71,        925,          925,        6604,    15408,       8325,        65
   926,        220580,          219664,            249,      7976,        3928,         72,        926,          926,        1428,    15450,       8323,        64
   927,        220816,          219899,            244,      7985,        3914,         65,        927,          927,        7783,    15470,       8352,        65
   928,        221463,          220545,            248,      7993,        3922,         64,        928,          928,        1471,    15512,       8372,        92
   929,        221861,          220942,            246,      8000,        3956,         69,        929,          929,        8271,    15508,       8349,        72
   930,        221984,          221064,            246,      7998,        3936,         65,        930,          930,        1916,    15531,       8389,        66
   931,        222653,          221732,            249,      8014,        3935,         66,        931,          931,        6301,    15532,       8375,        78
   932,        223550,          222628,            248,      8026,        3933,         89,        932,          932,        1625,    15520,       8363,        67
   933,        223838,          222915,            248,      8063,        3966,         75,        933,          933,        6471,    15579,       8410,        66
   934,        224370,          223446,            248,      8066,        3977,         67,        934,          934,        1998,    15601,       8411,        69
   935,        224907,          223982,            249,      8072,        3961,         72,        935,          935,        8195,    15618,       8429,        69
   936,        225796,          224870,            250,      8079,        3969,         70,        936,          936,        1439,    15641,       8431,        65
   937,        225799,          224872,            250,      8095,        3985,         65,        937,          937,        7821,    15656,       8435,        62
   938,        226336,          225408,            250,      8088,        3979,         62,        938,          938,        1518,    15652,       8441,        68
   939,        226504,          225575,            251,      8107,        3994,         70,        939,          939,        7801,    15697,       8476,        67
   940,        226762,          225832,            251,      8117,        3976,         64,        940,          940,        2024,    15724,       8483,        70
   941,        227644,          226713,            252,      8114,        3987,         70,        941,          941,        6976,    15725,       8486,        69
   942,        228062,          227130,            253,      8125,        4006,         68,        942,          942,        2726,    15745,       8471,        92
   943,        228701,          227768,            270,      8143,        4022,        101,        943,          943,        9225,    15765,       8513,        70
   944,        229374,          228440,            715,      8151,        4027,        129,        944,          944,        6277,    15807,       8523,        71
   945,        229672,          228737,            255,      8180,        4025,         75,        945,          945,        4817,    15808,       8518,        71
   946,        229768,          228832,            376,      8194,        4031,         81,        946,          946,        6792,    15848,       8551,        71
   947,        230285,          229348,            257,      8204,        4040,         88,        947,          947,        2956,    15868,       8555,        71
   948,        230719,          229781,            257,      8212,        4046,         73,        948,          948,        1641,    15873,       8546,        70
   949,        231432,          230493,            257,      8214,        4044,         66,        949,          949,        9939,    15870,       8554,        71
   950,        232327,          231387,            258,      8208,        4043,         71,        950,          950,        1798,    15890,       8576,        67
   951,        232486,          231545,            257,      8227,        4043,         66,        951,          951,       39820,    15922,       8580,       196
   952,        233185,          232243,            785,      8242,        4052,         76,        952,          952,       10689,    15938,       8594,        70
   953,        233440,          232497,            259,      8242,        4047,         79,        953,          953,        8768,    15952,       8596,        72
   954,        233950,          233006,            262,      8273,        4050,         76,        954,          954,        2153,    15974,       8611,        72
   955,        234445,          233500,            260,      8264,        4074,         73,        955,          955,       25124,    15995,       8627,        90
   956,        234516,          233570,            275,      8279,        4081,         74,        956,          956,        6261,    16038,       8663,        71
   957,        234988,          234041,            291,      8291,        4082,         75,        957,          957,        3038,    16044,       8660,        80
   958,        235343,          234395,            263,      8299,        4095,         66,        958,          958,        1795,    16102,       8690,        72
   959,        235642,          234693,            261,      8309,        4110,         70,        959,          959,        6515,    16094,       8678,        96
   960,        236466,          235516,            263,      8318,        4118,         84,        960,          960,        2495,    16104,       8685,        71
   961,        236526,          235575,            262,      8318,        4113,         76,        961,          961,        5914,    16120,       8690,        70
   962,        237417,          236465,            263,      8338,        4129,         70,        962,          962,        1500,    16157,       8716,        71
   963,        237971,          237018,            263,      8356,        4121,         92,        963,          963,       10247,    16151,       8695,        71
   964,        237973,          237019,            264,      8348,        4111,         77,        964,          964,        1536,    16179,       8710,        69
   965,        238323,          237368,            263,      8361,        4147,         73,        965,          965,        8120,    16200,       8739,        81
   966,        238871,          237915,            267,      8368,        4116,         80,        966,          966,        2227,    16212,       8744,        71
   967,        239639,          238682,            265,      8385,        4148,         79,        967,          967,        6770,    16257,       8767,        71
   968,        240408,          239450,            266,      8394,        4145,         72,        968,          968,        1547,    16262,       8759,        71
   969,        240932,          239973,            266,      8408,        4125,         74,        969,          969,       11222,    16287,       8782,        72
   970,        241628,          240668,            271,      8422,        4145,         80,        970,          970,        1557,    16281,       8789,        73
   971,        242592,          241631,            274,      8425,        4122,         82,        971,          971,        7195,    16306,       8784,        80
   972,        242795,          241833,            268,      8438,        4130,         69,        972,          972,        2147,    16341,       8812,        67
   973,        242993,          242030,            268,      8477,        4167,         78,        973,          973,        6697,    16356,       8831,        71
   974,        243747,          242783,            269,      8482,        4164,         84,        974,          974,        1576,    16376,       8844,        73
   975,        243893,          242928,            270,      8495,        4155,         78,        975,          975,       10487,    16391,       8829,        69
   976,        244076,          243110,            270,      8508,        4157,         73,        976,          976,        9070,    16403,       8851,        73
   977,        244545,          243578,            271,      8504,        4154,         77,        977,          977,        2149,    16433,       8855,        72
   978,        244904,          243936,            271,      8508,        4154,         76,        978,          978,        8120,    16440,       8851,        72
   979,        245094,          244125,            271,      8503,        4158,         80,        979,          979,        1483,    16480,       8890,        69
   980,        246032,          245062,            272,      8515,        4174,         66,        980,          980,        7976,    16478,       8871,        74
   981,        246459,          245488,            273,      8514,        4179,         77,        981,          981,        1589,    16495,       8889,        70
   982,        246633,          245661,            273,      8530,        4202,         71,        982,          982,        8117,    16511,       8900,        70
   983,        247277,          246304,            290,      8540,        4187,         77,        983,          983,        1897,    16550,       8911,        81
   984,        247329,          246355,            329,      8561,        4197,         80,        984,          984,        7162,    16565,       8934,        68
   985,        247371,          246396,            295,      8553,        4209,         70,        985,          985,        1538,    16593,       8933,        72
   986,        248328,          247352,            278,      8579,        4212,         75,        986,          986,       10818,    16575,       8935,        76
   987,        248386,          247409,            275,      8586,        4195,         90,        987,          987,        1547,    16612,       8954,        71
   988,        248681,          247703,            275,      8608,        4214,         70,        988,          988,        8113,    16655,       8984,        74
   989,        248934,          247955,            275,      8592,        4225,         74,        989,          989,        1879,    16671,       8998,        71
   990,        249327,          248347,            281,      8602,        4240,         73,        990,          990,        6608,    16661,       8978,        72
   991,        249517,          248536,            276,      8620,        4209,         74,        991,          991,        1575,    16712,       9005,        71
   992,        250322,          249340,            276,      8626,        4216,         71,        992,          992,        8195,    16705,       8993,        80
   993,        251282,          250299,            285,      8648,        4272,         90,        993,          993,        1573,    16746,       9014,        70
   994,        251954,          250970,            278,      8652,        4296,         71,        994,          994,        7965,    16755,       9019,        70
   995,        252239,          251254,            279,      8669,        4274,         77,        995,          995,        1634,    16753,       9033,        69
   996,        252465,          251479,            289,      8678,        4299,         68,        996,          996,        9398,    16772,       9028,        71
   997,        253286,          252299,            293,      8698,        4285,         81,        997,          997,        1615,    16764,       9008,        73
   998,        253847,          252859,            280,      8710,        4299,         79,        998,          998,        7989,    16796,       9044,        75
   999,        254841,          253852,            282,      8728,        4318,         78,        999,          999,        2216,    16833,       9071,        73
  1000,        255424,          254434,            288,      8737,        4333,         81,       1000,         1000,        7447,    16860,       9091,        74
  1001,        256044,          255053,            283,      8739,        4329,         74,       1001,         1001,        9136,    16892,       9100,        77
  1002,        256600,          255608,            313,      8744,        4319,         85,       1002,         1002,        1884,    16920,       9121,        75
  1003,        256839,          255846,            284,      8739,        4321,         78,       1003,         1003,        6536,    16920,       9111,        75
  1004,        257573,          256579,            286,      8746,        4337,        159,       1004,         1004,        2377,    16954,       9126,        76
  1005,        257598,          256603,            301,      8781,        4359,         84,       1005,         1005,        8547,    16976,       9150,        76
  1006,        257909,          256913,            303,      8786,        4355,         84,       1006,         1006,        1802,    16992,       9158,        96
  1007,        258003,          257006,            291,      8799,        4348,         94,       1007,         1007,        6848,    17002,       9165,        75
